Parole,Genre,Titre + artiste
"I'm drownin'
I'm drownin'
I'm drownin'
I'm drownin'
Wrist so icy, wonder why she like me, bitch, I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Everywhere that I go, it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch, I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch, I'm drownin'
I'm with all my niggas, I don't go nowhere without 'em
If they don't let us in they might throw shots at the bouncer
Actavis medicine, got it straight from out the doctor's
I'm with RJ but I call him Wayne 'cause he's a shotta
Pick up the ladder, put it in the gun, make the .9 stretch
Niggas with attitude, but we come straight out of Highbridge
I'm gon' make her panties wet when she see the way I flex
I'm gon' win a Grammy, move my family out the projects
We went from chillin' in the projects to makin' projects
We was tryna get to the top, and they tried to stop us
I talk for myself, bitch I don't need no fucking voucher
She looked at my wrist and she looked at a hundred thousand
Wrist so icy, wonder why she like me, bitch, I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Everywhere that I go, it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch, I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch, I'm drownin'
Just bought a brand new chain from Avianne
Nigga with attitude but I ain't from Compton
Lil Kodak, bitch, I'm Polo'd down like Carlton
Sniper Gang, I put a nigga on a carton
I'm the shit I'm fartin', I don't know how to potty
Pull up in a 'Rari, I'm in the Yo like Gotti
A Boogie, I'm goin' Scottie, nigga drop my deposit
I ain't Jamaican, bitch I'm Haitian, but I got them shottas
Harley Davidson every day, I'm ridin' with the chopper
They hatin', I know they don't wanna see a nigga prosper
I ain't doing trims, I'm in the cut like I'm a barber
She call me daddy, but I ain't her motherfucking father
Wrist so icy, wonder why she like me, bitch, I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Everywhere that I go, it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch, I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch, I'm drownin'
Bitch, I'm drownin'
Bitch, I'm drownin'
I'm drownin'
Drownin'
I'm drownin'",rap,A_Boogie_wit_da_Hoodie_Drowning.txt
"Yeah, you in bra
Whaddup doe?
Yeah
I was predicted a statistic that might not last
What your doctor would call, a psychopath
So proceed with caution, you might go next
Start feelin' kinda nauseous, and bust yo ass
I ain't never played the rules or been in acting class
Far as I'm concerned that Hollywood shit's for fags
Keep it real dawg, post up with the steel dawg
Kick it with real hop, with real balls
A lot of these cats yeah they talk so real
But half of these cats get cracked and squeal
I could give two fucks less if I got a deal
I still get bucks and watch Christoph Spiel
Cuz I could care less whether I'm broke or not
I cop me a quarter piece and blow up the spot
Sorry dub for dub, and rock for rock
Work it up to a whole brick and sold the block
Ima cop that jag, and drop that rag
Walk up outta the mall, with shopping bags
I want the Lifestylez, ov da rich and the famous
Nah I ain't rich yet but that's finna be changing
All I need is the Finer Thangz, all I want is the Finer Thangz
All I want, all I need is the Finer Thangz
All I want is the Finer Thangz, all I need is the Finer Thangz
All I want is the Finer Thangz, all I need is the Finer Thangz
All I want, all I need is the Finer Thangz
All I need is the Finer Thangz
Yeah in my life
See I fall in with heat, fall in the Jeep
Hit your block, jump out, and dump up all on your street
Hit the weed, and bump in-between the sheets
Ring some pussy up and let my dick fall in the sheep
You want beef? Put your money where your heart at
Fuck that, put your mouth where my nuts at, suck that
Spit on wax, with 16 bars
Then jump on tracks, like I'm a track star
We all got straps, no need to act hard
We can get our scraps on, in my mama's back yard
I started out young, ridin' handlebars
Went from, shootin' up cars to a hood ghetto star
Bet ya never thought Glocc could make it this far
With Doc Holiday, puffin' Cuban cigars
Menage a trois, it's on the beach under the stars
Panties and bras? Got bad bitches takin' it off
All I need is the Finer Thangz, all I want is the Finer Thangz
All I want, all I need is the Finer Thangz
All I want is the Finer Thangz, all I need is the Finer Thangz
All I want is the Finer Thangz, all I need is the Finer Thangz
All I want, all I need is the Finer Thangz
All I need is the Finer Thangz
Yeah in my life
Now I done been around the world and back, and watched cats
Switch from Jerry curled backs to Wayne caps
And now the new fact fresh braids to the back huh?
And everybody rockin' silver like it's platinum
Stop it dawg, what the fuck wrong with y'all?
If you can't afford the real don't cop it at all
You can't ball and be broke
Spend up all your come up money
And wonder why you keep coming up short
I don't know what it is, what the fuck is this?
C'mon that shit on your wrist's faker than silicone tits
You need to quit, seek a role model to follow
One that can teach you, the means of a dollar
See you? You spend your last buck on weed
See me? I spend my last buck to eat
Might fall in the club, buy myself a drink
Hell yeah I'm fucked up, what the fuck you think?
All I need is the Finer Thangz, all I want is the Finer Thangz
All I want, all I need is the Finer Thangz
All I want is the Finer Thangz, all I need is the Finer Thangz
All I want is the Finer Thangz, all I need is the Finer Thangz
All I want, all I need is the Finer Thangz
All I need is the Finer Thangz
Yeah in my life",rap,40_Glocc_Finer_Thangz.txt
"Mr. Mix Mr. DJ play that beat
Won't you play it for me. In the mix mister hop
Forward hop back. Hop, hop hop
The second somebody dies somebody else is born
People are celebrating while other people mourn
Home may be home to you but to me it's foreign
Even the matador don't pull the bull by the horns
One man's enemy is another man's friend
One man's poisons is another man's medicine
So let us stand, let us sit and let us view
The changing of the guard oh it's so hard to keep it true
It's the balance of the scales it can't be challenged or expelled
Soon as somebody lost somebody else prevails
Someone is quiet at the same time someone yells
Half full or half empty water in the well
It's the Half and Half Hypothesis the 50/50 theory
Eerie as it may seem check your balance beam
It's the Half and Half Hypothesis the 50/50 theory
Eerie as it may seem check your balance beam
Now check your Balance Beamer with a feather and a rock
Whether or not you find the answer is really not the plot
See it's like love and hate (love...and hate)
The same emotion, different weight
People love to hate, so I know you know, just how this all relates
It's the posa- and the nega-tive, mini and mega live
Arm, a leg, a leg, an arm, headed by a nigga
Like big and small, short and tall
Night and day and so on, some people are bashful
Some people just love to get their flow on (they flow on)
So here goes one to grow on
I'm a go on and on and on, till the principles are laid out
The scales of justice weighed out, 'til your memory starts to fade out
And your game of life is played out, got to balance out the power, don't we?
Balance your emotions, push and pull positions
Like the moon pulls on the ocean, balance on one foot, that's equilibrium
Opposites attract and retract, that's a fact (I'm a Libra y'all!)
180 degrees, but not that hot
So whether or not you find the answer, is really not the plot (really not the plot)
Because, giving is receiving (and) and seeing is believing (and)
And the solar system, rotates so harmonious and even
It's perfectly balanced
Some people say life is about taking chances, choices and decisions
Voices and opinions, politics and religion
Clues to the past and cash and keys to the future
It's a possibility and probability, on who's gonna execute yo ass
Some slow and analytical, some quick fast on the dash
Like heads or tails, but the head usually leads the tail
So I tell my tales from the head, cause they're embedded inside my cells
Real quick, let me tell you about a fact, I know things will even out
You can disbelieve or doubt, or even shout, or leave it in your mouth
Cause, how you gone reason with grand, Mother Nature?
Running Mother Earth, controlled by Father Time, who's the chaser?
It's living and dying homey, laughing and crying dude
Trying or lying my brother, walking or flying fool
Now half of you are gone, find the time to shine
The other half? 'Gon' find crime, money, weed, wine
Till it's too late, in a disillusion state of mind
I just found my peace of mind, now they want a piece of mine
Too late in a disillusion of mind
The orthodox is the unorthodox, they just got you on the names
The insane and the sane, are the same
It's a damn shame, so many people's aim is so lame
And their gain is so minimal, caught up in the subliminal
It's pleasure and pain, water for the flames, the wild and the tame
The style still remains, if you use the right side of your brain
Instead of going against the grain, you can penetrate the vein
To the point where what remains is a stain, of this universal thang That we call Balance (balance)..",rap,Aceyalone_The_Balance.txt
"J.U.S.T.I.C.E. League
Yeah, 2 Pistols
T-Pain
""She Got It""
Yeah, yeah
Yeah, yeah, hey
I know she got it 'cause she lookin' at me like she want it (Want it)
She drop it low, make me wanna throw some D's on it (Hey)
Whatever it is, you can't stop it, 'cause she get low
When she on that pole, and that lets me know
(She got it) She got it (She got it), she got it
(She got it) She got it (She got it)
Woo-ooh (She got it, psst, ayy), she got it (She got it, lil' mama)
Woah-oh (She got it, lemme holla at you for a second, haha), shawty (She got it)
Excusez-moi, let me talk to you for a second (Second)
Little mama so fine, she got the whole squad sweatin' (Sweatin')
(Damn) ""How you fit all that in them jeans?""
Was the question that I asked, followed by, ""Let me buy you a drink, drink""
Young boss, baby (Young boss), I treat you, treat you to the finer things
Neck bling, wrist bling, weddin' ring, nah, I'm playin'
Might light your neck and your wrist
But you gotta ride nice dick and uh, take trips with the bricks, hah (Oh yeah)
She got it (She got it), she got it (She got it), that's what Pain sayin'
Them other niggas lame, man, lil' mama, I got the game plan
2 Pistols, BMU boss
I make it happen while they talk, ridin' 6's while they walk (Hey)
I know she got it 'cause she lookin' at me like she want it (Want it)
She drop it low, make me wanna throw some D's on it (Hey)
Whatever it is, you can't stop it, 'cause she get low
When she on that pole, and that lets me know
(She got it) She got it (She got it), she got it
(She got it) She got it (She got it)
Woo-ooh (She got it), she got it (She got it)
Woah-oh (She got it), shawty (She got it)
(Hoo-ooh, hey, hoo-ooh, hey)
(Hoo-ooh, she got it) She got it (She got it, she got it, she got it, hey)
(Hoo-ooh, hey, hoo-ooh, hey)
(Hoo-ooh, she got it) She got it (She got it, she got it, she got it) Woah-oh
(Hoo-ooh) Shorty knows she's got it, got it (Hey), got it (Hoo-ooh), got it (Hey)
(Hoo-ooh, she got it) She got it (She got it, she got it, she got it, hey)
(Hoo-ooh) Shorty knows she's got it, got it (Hey), got it (Hoo-ooh), got it (Hey)
(Hoo-ooh, she got it) She got it (She got it)
Damn, she bad (Damn, she bad), damn, she thick (Yeah, damn, she thick)
Five foot five, hazel eyes, redbone, you the shit (Shit)
Make a nigga wanna stop and stare (Stare), I just wanna pull your hair
Freaky shit, kinky shit (Yeah), yeah, we could take it there
I'm a young boss, girl (Girl), let me upgrade ya (Yeah)
He's a worker, I get work out, what you 'bout, girl? (Girl)
Trips to Venice (Venice), what's the business? (Business)
Baby, switch the digits, and the rest is history
I know she got it 'cause she lookin' at me like she want it (Want it)
She drop it low, make me wanna throw some D's on it (Hey)
Whatever it is, you can't stop it, 'cause she get low
When she on that pole, and that lets me know
(She got it) She got it (She got it), she got it
(She got it) She got it (She got it)
Woo-ooh (She got it), she got it (She got it)
Woah-oh (She got it), shawty (She got it)
Ayy, she my superwoman, nobody can't do it like she can
And she got it, I'm tellin' you like nobody, yah
And I love the way she talk them lames out they dreams
Bet she stay in fresh Louis with them matchin' jeans
And I love them tatted thighs, baby, on yo' feet
Can I be your appetizer? Your mystery meat
Oh, she's on tonight, the baddest in the club
I grab that ass when she gimme a hug 'cause
I know she got it 'cause she lookin' at me like she want it (Want it)
She drop it low, make me wanna throw some D's on it (Hey)
Whatever it is, you can't stop it, 'cause she get low
When she on that pole, and that lets me know
(She got it) She got it (She got it), she got it
(She got it) She got it (She got it)
Woo-ooh (She got it), she got it (She got it)
Woah-oh (She got it), shawty (She got it)",rap,2_Pistols_She_Got_It.txt
"(""What I mean is basically there's no one
The hunt for an MC brings investigation"")
This goes to all you ugly rappers, pretty rappers
Big-city rappers, country rappers, greedy rappers
Itty-bitty rappers, witty rappers, two-for-fiddy rappers
Hello Kitty rappers, Frank Nitti rappers and  rappers
All you dapper rappers, young whippersnapper rappers
Gun clapper rappers, fun rappers, Gamma Kappa rappers
Gum rappers, idiotic rappers, psychotic rappers
Melodic rappers and narcotic rappers
All you phoney rappers, baloney rappers
Me-and-my-homie rappers
Tony Toni rappers and all that, yeah
All you hood rappers, misunderstood rappers
Think-it's-all-good rappers
Let me tell y'all somethin
Look.. I just wanna work it all out
I just want everybody to do they thing and be cool
Be who they are, you know
First thing you should know is I'm not afraid
Every rapper has the potential to be laid
Down on his or her back
When I'm down on my luck I get down on the track
I clown on the rappers sort of like Barnum and Bailey's
My stardust-bust is bigger and brighter than Hailey's
Comet, I vomit up the astronomic on the daily
Peel the steel skin off the mic and do a scaley
The think rapper to shrink-rap that rapper
And sink that boat of his
My rap motor is a million mega-cycles
My rap folder is a megaton and higher than the Eiffel
Tower with sniper rifle power
To blow off your melon and it ain't no tellin
All you heard was rappers yellin
My lyrics start propellin
I get to wellin on em from the dome
After I trail em home
I like to catch em alone and strangle 'em with the microphone
And drag em back to Project Blowed
Hold as many mics as I can possibly hold
And rip up the session after the last rapper flowed
I never fold, even though my pokerface is old
The world's cold, probably why I stay in battle mode
I would love to touch your ego
European, latin or negro
Rap Evil Knievel, but I ain't evil
It's all nice, especially with the mic device
When it's in my hand it's like throwin the trick dice
It's the worldwide underground heist
And what I'mma give back is more than suffice
Pour me over ice and drink to think
You're only as strong as your weakest -
I dwell amonst the deepest
As long as there's speakers I make songs for the peoples
I push the ink, who gives a f what they think
It's tight now, wait until I iron out the kinks
It's tied down, wait until I iron out the kinks
..Wait until I iron it all out, it's gon' be cool
But like I said I want everybody to be able to do they thing successfully
This goes out to all you shallow rappers
Bottom-of-the-bottle rappers
Spit-and-swallow rappers, hollow rappers
Love-to-follow rappers, Apollo rappers
And rah-rah rappers, yeah, all that, yeah
To all you Big Willie rappers, silly rappers
'My-mack-milli' rappers, smoke-a-Philly rappers
Illy-illy, killy-killy rappers
Not really rappers
Yeah, all you signed rappers
Blind-to-what's-goin-on-behind rappers
Crime rappers, 'I'm-in-my-prime' rappers
Part-time rappers, one of a kind rappers, too
Yeah, you wanna go around the world, but you got a half tank
You wanna paint a perfect picture but ain't got no paint
But I'm the painter with the brush and the easel
I like to rush em and I hit em with the ??fleezle??
I got a stick of dynamite, you got a stick of gum
He tried to chew it up before I blew it up, it's done
It's done, it's done, it's done...
(""What I mean is basically there's no one
The hunt for an MC brings investigation"")",rap,Aceyalone_Rappers_Rappers_Rappers.txt
"The… Read More
Trap, TrapMoneyBenny
This shit got me in my feelings
Gotta be real with it, yeah
Kiki, do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want ya, and I need ya
And I'm down for you always
KB, do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want ya, and I need ya
And I'm down for you always
Look, the new me is really still the real me
I swear you gotta feel me before they try and kill me
They gotta make some choices, they runnin' out of options
'Cause I've been goin' off and they don't know when it's stoppin'
And when you get to toppin', I see that you've been learnin'
And when I take you shoppin', you spend it like you earned it
And when you popped off on your ex, he deserved it
I thought you were the one from the jump, that confirmed it
TrapMoneyBenny, ayy
I buy you Champagne but you love some Henny
From the block like you Jenny
I know you special, girl, 'cause I know too many
'Resha, do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want ya, and I need ya
And I'm down for you always
JT, do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want ya, and I need ya
And I'm down for you always
Two bad bitches and we kissin' in the Wraith
Kissin'-kissin' in the Wraith, kiss-kissin' in the Wraith
I need that black card and the code to the safe
Code to the safe, code-code to the safe-safe
I show him how that neck work
Fuck that Netflix and chill, what's your net-net-net worth?
'Cause I want ya, and I need ya
And I'm down for you always
Yeah, yeah, yeah, yeah, he bad
And I'm down for you always
Yeah, yeah, yeah, guess who's back
And I'm down for you always
D-down for you al–
Black biggy biggy black biggy black blake
D-d-down for you always
I got a new boy, and that nigga trade
Kiki, do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want you, and I need you
And I'm down for you always
KB, do you love me? Are you riding?
Say you'll never ever leave from beside me
'Cause I want ya, and I–
Skate and Smoke and Rap
Now let me see you
Bring that ass, bring that ass, bring that ass back
B-bring that ass, bring that ass, bring that ass back
Shawty say the nigga that she with can't hit
But shawty, I'ma hit it, hit it like I can't miss
Now let me see you
Clap that ass, you're the only one I love
Clap that ass, clap-clap that ass
Bring that ass back
Clap-clap-clap that ass, you're the only one I love
Let's go, let's go, let's go
Bring that ass back
Trap, TrapMoneyBenny
This shit got me in my feelings
Gotta be real with it, ayy, yup
(BlaqNmilD, you a genius, you diggin' me?)
You know what, I don't even care, I need a photo with Drake
Because my Instagram is weak as fuck
I'm just being real, my shit, look—",rap,A+_In_My_Feelings.txt
"2Pac’s feud with Biggie and… Read More
(Sucker-ass) I ain't got no motherfuckin' friends
That's why I fucked yo' bitch, you fat motherfucker (Take money)
Westside, Bad Boy killers (Take money, you know)
You know who the realest is, niggas (Take money)
We bring it too (That's aight, haha)
(Take money) Haha
First off, fuck your bitch and the clique you claim
Westside, when we ride, come equipped with game
You claim to be a player, but I fucked your wife
We bust on Bad Boys, niggas fucked for life
Plus, Puffy tryna see me, weak hearts I rip
Biggie Smalls and Junior M.A.F.I.A., some mark-ass bitches
We keep on comin' while we runnin' for your jewels
Steady gunnin', keep on bustin' at them fools, you know the rules
Lil' Caesar, go ask your homie how I'll leave ya
Cut your young ass up, leave you in pieces, now be deceased
Lil' Kim, don't fuck around with real G's
Quick to snatch yo' ugly ass off the streets, so fuck peace
I'll let them niggas know it's on for life
Don't let the Westside ride tonight (Haha)
Bad Boy murdered on wax and killed
Fuck with me and get yo' caps peeled, you know, see
Grab your Glocks when you see 2Pac
Call the cops when you see 2Pac, uh
Who shot me? But you punks didn't finish
Now you 'bout to feel the wrath of a menace (Uh-huh, yeah)
Nigga, I hit 'em up
Check this out, you motherfuckers know what time it is (Take money)
I don't even know why I'm on this track (Take money)
Y'all niggas ain't even on my level, I'ma let my lil' homies ride (Take money)
On you bitch-made-ass Bad Boy bitches, feel it (Ayo, ayo, hold the fuck up, yeah; take money)
Get out the way, yo, get out the way, yo
Biggie Smalls just got dropped
Little Mu', pass the MAC and let me hit 'em in his back
Frank White needs to get spanked right for settin' traps
Little accident murderer, and I ain't never heard of ya
Poisonous gats attack when I'm servin' ya
Spank ya, shank ya whole style when I gank
Guard your rank 'cause I'ma slam your ass in the paint
Puffy weaker than the fuckin' block I'm runnin' through, nigga
And I'm smokin' Junior M.A.F.I.A. in front of you, nigga
With the ready power tucked in my Guess under my Eddie Bauer
Your clout petty, sour, I push packages every hour, hit 'em up
Grab your Glocks when you see 2Pac
Call the cops when you see 2Pac, uh
Who shot me? But you punks didn't finish
Now you 'bout to feel the wrath of a menace
Nigga, we hit 'em up
Peep how we do it, keep it real as penitentiary steel
This ain't no freestyle battle
All you niggas gettin' killed with your mouths open
Tryna come up off of me, you in the clouds hopin'
Smokin' dope, it's like a sherm high, niggas think they learned to fly
But they burn, motherfucker, you deserve to die
Talkin' 'bout you gettin' money, but it's funny to me
All you niggas livin' bummy while you fuckin' with me
I'm a self-made millionaire
Thug livin', out of prison, pistols in the air, haha
Biggie, remember when I used to let you sleep on the couch
And begged a bitch to let you sleep in the house? Uh
Now it's all about Versace, you copied my style
Five shots couldn't drop me, I took it and smiled
Now I'm 'bout to set the record straight
With my AK, I'm still the thug that you love to hate
Motherfucker, I hit 'em up
I'm from N-E-W Jers' where plenty murders occurs
No points or commas, we bring the drama to all you herbs
Now go check the scenario
Little Cease, I'll bring you fake G's to your knees, coppin' pleas in de Janeiro
Little Kim, is you coked up or doped up?
Get your little Junior Whopper clique smoked up
What the fuck, is you stupid?
I take money, crash and mash through Brooklyn
With my clique lootin', shootin' and pollutin' your block
With 15-shot cocked Glock to your knot
Outlaw MAFIA clique, movin' up another notch
And your pop stars popped, get mopped and dropped
All your fake-ass East Coast props brainstormed and locked (Haha)
You's a beat biter, a Pac style taker
I'll tell you to your face, you ain't shit but a faker
Softer than Alizé with a chaser
'Bout to get murdered for the paper
E.D.I. Mean approach the scene of the caper
Like a loc, with Lil' Caesar in a choke
Gun totin' smoke, we ain't no motherfuckin' joke
Thug Life, niggas better be knowin'
We approachin' in the wide open, gun smokin'
No need for hopin', it's a battle lost
I got 'em crossed as soon as the funk is boppin' off
Nigga, I hit 'em up
Now you tell me who won
I see them, they run, hahaha
They don't wanna see us (Take money)
Whole Junior M.A.F.I.A. clique dressin' up tryna be us (Take money)
How the fuck they gon' be the mob when we always on our job? (Take money) We millionaires
Killin' ain't fair, but somebody gotta do it (Take money)
Oh yeah, Mobb Deep, huh, you wanna fuck with us? (Take money)
You lil' young-ass motherfuckers (Take money)
Don't one of you niggas got sickle-cell or somethin'? (Take money)
You're fuckin' with me, nigga, you fuck around and have a seizure or a heart attack (Take money)
You better back the fuck up 'fore you get smacked the fuck up
This how we do it on our side
Any of you niggas from New York that wanna bring it, bring it
But we ain't singin', we bringin' drama
Fuck you and yo' motherfuckin' mama
We gon' kill all you motherfuckers
Now, when I came out, I told you it was just about Biggie
Then everybody had to open they mouth with a motherfuckin' opinion
Well, this is how we gon' do this
Fuck Mobb Deep, fuck Biggie
Fuck Bad Boy as a staff, record label, and as a motherfuckin' crew
And if you wanna be down with Bad Boy, then fuck you too
Chino XL, fuck you too
All you motherfuckers, fuck you too
(Take money, take money)
All of y'all motherfuckers, fuck you, die slow, motherfucker
My .44 make sure all y'all kids don't grow
You motherfuckers can't be us or see us
We motherfuckin' Thug Life riders, Westside, 'til we die
Out here in California, nigga, we warned ya we'll bomb on you motherfuckers
We do our job
You think you mob? Nigga, we the motherfuckin' mob
Ain't nothin' but killers and the real niggas, all you motherfuckers feel us
Our shits go triple and four-quadruple (Take money)
You niggas laugh 'cause our staff got guns in they motherfuckers belts
You know how it is, when we drop records, they felt
You niggas can't feel it, we the realest
Fuck 'em, we Bad Boy killers",rap,2Pac_Hit_’Em_Up.txt
"I'll take you to the Philippines (Whoa)
I'll take you to the Philippines (Hey)
I'll take you to the Philippines
(Take it back, Take it back, Take it back)
(We can go there... We can go there)
Jump on a plane, pro'ly jump on a train
Just you and me yeah just you and me
I can take you where I come from right
Where the water's so warm with the sunlight
Shine all day, Really shine all night
Ma I like you, Yeah I like you
She shine all day all night too
I could be your boyfriend, I could wife you
Let me take you to the place where I come from
Take you to my hometown cause I wantcha
Where it rains all day no thunda
Let me take to my land Pampanga
From the hut to the villa
We can get illa', In Manila
Straight to the island
Water so warm, You can just dive in
Take you all the places I've been
Jeepney roller, You can just ride in
Everybody's workin', They survivin'
They want peace, No more fightin'
Wanna see the world
Don't be surprised when...",rap,Apl.de.ap_Take_Me_To_the_Philippines.txt
"Bolo
Geah, 2 Pistols
Chot, T-Pain
""She Got It""
Yeah, yeah
Yeah, yeah, hey
I know she got it 'cause she lookin' at me like she want it (Want it)
She drop it low, make me wanna throw some D's on it (Hey)
Whatever it is, you can't stop it, 'cause she get low
When she on that pole, and that lets me know
She got it, she got it (She got it), she got it
She got it, she got it (She got it)
Woo-ooh, she got it, she got it (She got it, psst, lil' mama)
Woah-oh, she got it, shawty (She got it, ayy, ayy)
Excusez-moi, let me talk to you for a second
Lil' mama so fine, she got the whole squad sweatin'
(Damn) ""Hmm, how you fit all that in them jeans?""
Was the question that I asked, followed by, ""Let me buy you a drink, drink""
Young boss baby, I treat you, treat you to the finer things
Neck bling, wrist bling, weddin' ring, nah, I'm playin'
Might light your neck and your wrist
But you gotta ride nice dick and uh, take trips with the bricks, hah
She got it (She got it), she got it (She got it), that's what Pain sayin' (She got it)
Them other niggas lame, man, lil' mama, I got the game plan
2 Pistols, BMU boss (Yeah, yeah)
I make it happen while they talk, ridin' 6's while they walk (Yeah, yeah, hey)
I know she got it 'cause she lookin' at me like she want it (Want it)
She drop it low, make me wanna throw some D's on it (Hey)
Whatever it is, you can't stop it, 'cause she get low
When she on that pole, and that lets me know
She got it, she got it (She got it), she got it
She got it, she got it (She got it)
Woo-ooh, she got it, she got it (She got it, haha, lil' mama, come holla at yo' boy, Chot)
Woah-oh, she got it, shawty (She got it, yeah)
Girl, you know you got it, cute face and all with one hell of a body
Rappin' when she walk by me, then I whisper in her ear, ""Let's go get private
You know ducked off, girl, you so soft,"" and it's a blessin' to see her with them clothes off
Even look good with them clothes on, it's so on, lil' mama so grown
Got a, cute shape with them nice thighs
And a pretty set of titties, thin waist, with them bright eyes
Here you fuckin' with the right guy
Gon' 'head and give it to me, not later, baby, right now
Look at the way she shake it, yeah (Shake it, yeah)
Make a nigga wanna take it there (Take it where?)
This my plan, when I get a chance, leave with you if i can
Yeah, I got a old lady, do you got a old man?
Girl, understand we ain't gotta hold hands (Uh-uh)
'Cause this ain't love, it's straight lust
I have you back in the mornin' 'fore he wake up, ha
Approachin', hopefully, she gon' be 'bout it (Yeah, yeah)
'Cause real talk, shawty sho' nuff got it, what it is, baby? (Yeah, yeah, hey)
I know she got it 'cause she lookin' at me like she want it (Want it)
She drop it low, make me wanna throw some D's on it (Hey)
Whatever it is, you can't stop it, 'cause she get low
When she on that pole, and that lets me know
She got it, she got it (She got it), she got it
She got it, she got it (She got it)
Woo-ooh, she got it, she got it (She got it)
Woa-oh, she got it, shawty (She got it)
She got it and she know that she's a fool
She got it, she got it (She got it)
Finest body that I ever seen before
She got it, she got it (She got it, yeah)
She got it and she know that she's a fool
She got it, she got it (She got it)
Finest body that I ever seen before",rap,2_Pistols_She_Got_It_(Original_Version).txt
"2 Pistols, ayy
J.U.S.T.I.C.E. League
Blood (Blood) Money-Money (Money), by all means (Means)
Instead of 2P, call me Young Triple Beam (Yeah)
Got fish scale (Yeah), got oil base (For real?)
Lawyer paid up in case I catch a sell case (Hahaha)
Nah, I ain't stuntin' them crackers (No)
Magician with the work, call it dope boy magic (Magic)
There he go (Go), stuntin' again
With the top let back, put the dro in the wind (So high)
Oh, yeah, did I mention that I'm shinin'? (Shinin')
Blue, white, yellow, black (Black), pink diamonds
""You already know,"" that's my favorite line
If your shit shine like mine, you'll say it all the time
Frostbit neck and my wrist froze
You could see my damn watch with your eyes closed
Blue, white, yellow, black (Black), pink diamonds (Diamonds)
Shawty shinin' (Shinin'), still grindin'
Frostbit neck and my wrist froze
You could see my damn watch with your eyes closed
Blue, white, yellow, black (Black), pink diamonds (Diamonds)
Shawty shinin' (Shinin'), still grindin'
Lemme put you in a real nigga mindstate
Matter fact, put yourself in my shoes (Yeah)
Ten bricks in the trunk, nigga, that's just chump change (Young boss)
I'm in the double R, countin' them Ben Franks
Uh, my money oh, so insane
Call the doctor 'cause my wrist game sick, mane
Outside of the club, posted up
Two pistols in my pants, diamonds in my fuckin' watch (Oh yeah)
So niggas know what time it is
Keep a hunnid grand in that duffle bag, bitch
Yeah, that's just enough to re-up
Got the work outside, baby, Coca-Cola
Frostbit neck and my wrist froze
You could see my damn watch with your eyes closed
Blue, white, yellow, black (Black), pink diamonds (Diamonds)
Shawty shinin' (Shinin'), still grindin'
Frostbit neck and my wrist froze
You could see my damn watch with your eyes closed
Blue, white, yellow, black (Black), pink diamonds (Diamonds)
Shawty shinin' (Shinin'), still grindin'
I'm twenty-four with twenty-four figures, twenty-four triggers
Twenty-four inches, but I keep 'em clean so they pass for sixes
Hahaha, stuntin' on you pussy ass niggas
'72 donk, rally stripes, shoot past you in it, in it
Flat screens, 18s, I don't hear shit
Pocket full of stones beatin' strong through my speakers, bitch (Bitch)
Young boss shit, oh, you ain't heard?
Fourth generation, my granddaddy used to sell birds (Oh yeah)
Who am I to fuck tradition up? (Huh?)
I got my ass in the kitchen, water whip me a Bentley, geah (Geah)
200K off my block, bitch (Bitch)
I know you thinkin' rap (Rap), I'm thinkin' laundry mat (Mat)
Clean money, homie
Frostbit neck and my wrist froze
You could see my damn watch with your eyes closed
Blue, white, yellow, black (Black), pink diamonds (Diamonds)
Shawty shinin' (Shinin'), still grindin'
Frostbit neck and my wrist froze
You could see my damn watch with your eyes closed
Blue, white, yellow, black (Black), pink diamonds (Diamonds)
Shawty shinin' (Shinin'), still grindin'",rap,2_Pistols_Eyes_Closed.txt
